,Entity,Direct-sun_17H-Rc-Ei,Direct-sun_17H-Rc-Ei_sup,Direct-sun_17H-Rc-Ei_inf,Direct-sun_17H-Rc-Eabs,Direct-sun_17H-Rs-Ei,Direct-sun_17H-Rs-Ei_sup,Direct-sun_17H-Rs-Ei_inf,Direct-sun_17H-Rs-Eabs,Direct-sun_17H-PAR-Ei,Direct-sun_17H-PAR-Ei_sup,Direct-sun_17H-PAR-Ei_inf,Direct-sun_17H-PAR-Eabs
0,incident,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,27001,0.0,0.0,0.0,0.0,0.042936882782310004,0.0223457388611057,0.020089561738309062,0.009999999999999998,0.0,0.0,0.0,0.0
2,27002,0.0,0.0,0.0,0.0,0.04293688278231,0.02008987740537234,0.034780402817520095,0.009999999999999998,0.0,0.0,0.0,0.0
3,27003,0.0,0.0,0.0,0.0,0.04293688278231001,0.02234563670512257,0.025049553776376438,0.01,0.0,0.0,0.0,0.0
4,28001,0.0,0.0,0.0,0.0,0.04293688278231002,0.030000000000000002,0.015039694130382012,0.01,0.0,0.0,0.0,0.0
5,28002,0.0,0.0,0.0,0.0,0.042936882782310004,0.030090521966253954,0.01990947803374604,0.009999999999999997,0.0,0.0,0.0,0.0
6,28003,0.0,0.0,0.0,0.0,0.04293688278231,0.017431765531834835,0.010090533252211457,0.009999999999999998,0.0,0.0,0.0,0.0
7,28004,0.0,0.0,0.0,0.0,0.053392367039555036,0.02752798872917545,0.029740329134049465,0.012435082283512365,0.0,0.0,0.0,0.0
8,31001,0.0,0.0,0.0,0.0,0.05393769197834486,0.04011600779822452,0.012562088461756514,0.012562088461756514,0.0,0.0,0.0,0.0
9,32001,0.0,0.0,0.0,0.0,0.07542065657172607,0.060128274184649964,0.0150885413659181,0.017565470915555,0.00869323444949209,0.007565470915555004,0.0,0.007565470915555004
10,32002,0.0,0.0,0.0,0.0,0.05339154391969303,0.047384463269364456,0.010090323075869522,0.012434890578896504,0.0,0.002434890578896504,0.0,0.0
11,32003,0.0,0.0,0.0,0.0,0.06441753338023715,0.0500590607018756,0.014870366133672179,0.015002843524257228,0.0029016992462592137,0.005002843524257228,0.0,0.0025252650645519585
12,32004,0.0,0.0,0.0,0.0,0.07503112533317202,0.05490663359444679,0.0050028688716361345,0.01747474909009576,0.0027976952340971373,0.0024347533759871585,0.0,0.0024347533759871585
13,32005,0.0,0.0,0.0,0.0,0.042936882782310004,0.02004817372414425,0.01,0.01,0.0,0.0,0.0,0.0
14,32006,0.0,0.0,0.0,0.0,0.05393866312637688,0.04512987332933488,0.009999999999999998,0.012562314642133173,0.0,0.0,0.0,0.0
15,32007,0.0,0.0,0.0,0.0,0.04293688278230999,0.02243468662092696,0.0075653133790730305,0.009999999999999997,0.0,0.0,0.0,0.0
16,32008,0.0,0.0,0.0,0.0,0.042936882782310004,0.02756506419386904,0.017383754047556668,0.009999999999999998,0.0,0.0,0.0,0.0
17,35001,0.0,0.0,0.0,0.0,0.04293688278231,0.019999999999999993,0.027565368668537937,0.009999999999999997,0.0,0.0,0.0,0.0
18,38001,0.0,0.0,0.0,0.0,0.07541824285639763,0.04017884756300393,0.02487018247748998,0.017564908761255004,0.0,0.0025245150202469584,0.0,0.0
19,38002,0.0,0.0,0.0,0.0,0.05339250871889912,0.0398197927965147,0.019999999999999997,0.012435115280631601,0.0,0.0024351152806316033,0.0,0.0
20,38003,0.0,0.0,0.0,0.0,0.053781165997014595,0.03517935491044764,0.024869160163454942,0.012525633560704694,0.0,0.0,0.0,0.0
21,38004,0.0,0.0,0.0,0.0,0.03229881693595786,0.022609714142999702,0.012562558011528687,0.007522394464384584,0.0,0.0,0.0,0.0
22,38005,0.0,0.0,0.0,0.0,0.042936882782310004,0.032434668144960405,0.015039742206833255,0.009999999999999997,0.0,0.0,0.0,0.0
23,38006,0.0,0.0,0.0,0.0,0.05377827493152826,0.040089905492039835,0.014997051712087914,0.012524960231552928,0.0,0.0,0.0,0.0
24,38007,0.0,0.0,0.0,0.0,0.042936882782310004,0.024869282920472257,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0
25,38008,0.0,0.0,0.0,0.0,0.04293688278231001,0.037565259913036574,0.012434740086963419,0.009999999999999998,0.0,0.0,0.0,0.0
26,38009,0.0,0.0,0.0,0.0,0.04293688278231001,0.02256180416400685,0.01,0.01,0.0,0.0,0.0,0.0
27,38010,0.0,0.0,0.0,0.0,0.042936882782310004,0.03243470078433934,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0
28,38011,0.0,0.0,0.0,0.0,0.042936882782310004,0.032653166143064086,0.01243460438575856,0.009999999999999998,0.0,0.0,0.0,0.0
29,39001,0.0,0.0,0.0,0.0,0.03229882090759018,0.02004751810137088,0.007565634493305817,0.0075223953893777526,0.0,0.0,0.0,0.0
30,39002,0.0,0.0,0.0,0.0,0.042936882782310004,0.02509366859798368,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0
31,39003,0.0,0.0,0.0,0.0,0.042936882782310004,0.02265334078048395,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0
32,39004,0.0,0.0,0.0,0.0,0.042936882782310004,0.027474470005955622,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0
33,39005,0.0,0.0,0.0,0.0,0.042936882782310004,0.02491185836134455,0.012434654649453338,0.009999999999999998,0.0,0.0,0.0,0.0
34,39006,0.0,0.0,0.0,0.0,0.021455926737501213,0.014997085337164031,0.0025252153532935315,0.004997085337164032,0.0,0.0,0.0,0.0
35,39007,0.0,0.0,0.0,0.0,0.042936882782310004,0.022525329616810863,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0
36,39008,0.0,0.0,0.0,0.0,0.03248377345427854,0.01756547083750147,0.009999999999999998,0.007565470837501471,0.0,0.0,0.0,0.0
37,39009,0.0,0.0,0.0,0.0,0.03193653177847123,0.019999999999999997,0.004960224467413419,0.007438018251205949,0.0,0.0,0.0,0.0
38,39010,0.0,0.0,0.0,0.0,0.042936882782310004,0.012525589482514555,0.007474410517485443,0.009999999999999998,0.0,0.0,0.0,0.0
39,39011,0.0,0.0,0.0,0.0,0.0,0.01243478570042226,0.0025252323400538693,0.0,0.0,0.0,0.0,0.0
40,39012,0.0,0.0,0.0,0.0,0.021480468327058255,0.015002801073371867,0.007474436847676928,0.005002801073371867,0.0,0.0,0.0,0.0
41,39013,0.0,0.0,0.0,0.0,0.03248332719752285,0.02012808533425373,0.009999999999999998,0.007565366904303071,0.0,0.0,0.0,0.0
42,42001,0.0,0.0,0.0,0.0,0.06441783589404974,0.04739550825860717,0.019999999999999997,0.015002913979724183,0.002846758091475367,0.002477451364024362,0.0,0.002477451364024362
43,42002,0.0,0.0,0.0,0.0,0.07503176062696573,0.057299802141892536,0.017565191819580814,0.017474897050020317,0.002846979863159196,0.004912452545936105,0.0,0.00247764436551692
44,42003,0.0,0.0,0.0,0.0,0.053939777803080936,0.030074237842562277,0.012434902368805189,0.01256257425033755,0.0,0.0,0.0,0.0
45,42004,0.0,0.0,0.0,0.0,0.07502962829626945,0.04990909647293392,0.009999999999999997,0.017474400430201154,0.0,0.0,0.0,0.0
46,42005,0.0,0.0,0.0,0.0,0.04293688278231,0.027347291409231544,0.009999999999999997,0.009999999999999997,0.0,0.0,0.0,0.0
