,Entity,Direct-sun_18H-Rc-Ei,Direct-sun_18H-Rc-Ei_sup,Direct-sun_18H-Rc-Ei_inf,Direct-sun_18H-Rc-Eabs,Direct-sun_18H-Rs-Ei,Direct-sun_18H-Rs-Ei_sup,Direct-sun_18H-Rs-Ei_inf,Direct-sun_18H-Rs-Eabs,Direct-sun_18H-PAR-Ei,Direct-sun_18H-PAR-Ei_sup,Direct-sun_18H-PAR-Ei_inf,Direct-sun_18H-PAR-Eabs
56,43005,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.007565385446777876,0.0,0.0,0.0,0.0,0.0
57,43006,0.0,0.0,0.0,0.0,0.0319339540253316,0.017437417892499727,0.012434620723315885,0.0074374178924997295,0.0,0.0,0.0,0.0
58,43007,0.0,0.0,0.0,0.0,0.021456971954269783,0.014997328768149428,0.005039834598129346,0.004997328768149431,0.0,0.0,0.0,0.0
59,43008,0.0,0.0,0.0,0.0,0.042936882782310004,0.017565081257166586,0.00499719696445373,0.009999999999999998,0.0,0.0,0.0,0.0
60,43009,0.0,0.0,0.0,0.0,0.010454024020445806,0.012434742194361827,0.002562439285416161,0.002434742194361828,0.0,0.0,0.0,0.0
61,43010,0.0,0.0,0.0,0.0,0.0,0.01,0.007564887416066937,0.0,0.0,0.0,0.0,0.0
62,46001,0.0,0.0,0.0,0.0,0.05339432072059963,0.01252471825093762,0.0449082579920085,0.012435537295827652,0.0,0.0,0.0,0.0
63,46002,0.0,0.0,0.0,0.0,0.03193498102537214,0.009999999999999998,0.015002804400842179,0.007437657080809171,0.0,0.0,0.0,0.0
64,46003,0.0,0.0,0.0,0.0,0.042936882782310004,0.012524906546480186,0.03747509345351981,0.009999999999999998,0.0,0.0,0.0,0.0
65,46004,0.0,0.0,0.0,0.0,0.042936882782310004,0.01256197656711365,0.029909910960667523,0.009999999999999998,0.0,0.0,0.0,0.0
66,46005,0.0,0.0,0.0,0.0,0.04293688278231001,0.012435063699714578,0.02500304172075403,0.010000000000000002,0.0,0.0,0.0,0.0
67,46006,0.0,0.0,0.0,0.0,0.05339258083360988,0.01252474152950853,0.04225591316942616,0.012435132076147737,0.0027981303860286867,0.0,0.002435132076147739,0.002435132076147739
68,46007,0.0,0.0,0.0,0.0,0.02163970525812057,0.009999999999999998,0.015039887354616279,0.00503988735461628,0.0,0.0,0.0,0.0
69,46008,0.0,0.0,0.0,0.0,0.042936882782310004,0.015002758410620078,0.034821556608193194,0.009999999999999998,0.0,0.0,0.0,0.0
70,46009,0.0,0.0,0.0,0.0,0.042936882782310004,0.014997357384927953,0.03747459479611012,0.01,0.0,0.0,0.0,0.0
71,46010,0.0,0.0,0.0,0.0,0.042936882782310004,0.01743761359039614,0.022525299944643685,0.009999999999999998,0.0,0.0,0.0,0.0
72,47001,0.0,0.0,0.0,0.0,0.05339123972005818,0.017565180269198444,0.03721369249689055,0.01243481973080155,0.002797771480237636,0.0,0.002434819730801551,0.002434819730801551
73,47002,0.0,0.0,0.0,0.0,0.02184351120368245,0.012562135367031642,0.017612572151643635,0.005087353759337641,0.0,0.0,0.0,0.0
74,47003,0.0,0.0,0.0,0.0,0.042936882782310004,0.01756491666739431,0.0348219943169529,0.01,0.0,0.0,0.0,0.0
75,47004,0.0,0.0,0.0,0.0,0.04293688278231,0.019999999999999993,0.03251464659551572,0.009999999999999997,0.0,0.0,0.0,0.0
76,47005,0.0,0.0,0.0,0.0,0.04293688278231001,0.022435238789616237,0.019999999999999997,0.009999999999999998,0.0,0.0,0.0,0.0
77,47006,0.0,0.0,0.0,0.0,0.05339079097376046,0.017522848425941182,0.02969046687448458,0.012434715217788809,0.0,0.0,0.0,0.0
78,47007,0.0,0.0,0.0,0.0,0.03248340711541321,0.009999999999999997,0.022616184268365865,0.007565385517179736,0.0,0.0,0.0,0.0
79,47008,0.0,0.0,0.0,0.0,0.042936882782310004,0.0175651209381815,0.03234998153142275,0.009999999999999998,0.0,0.0,0.0,0.0
80,47009,0.0,0.0,0.0,0.0,0.042936882782310004,0.02,0.032349326064624206,0.01,0.0,0.0,0.0,0.0
81,47010,0.0,0.0,0.0,0.0,0.04293688278231,0.024869411482233234,0.02517840109813982,0.009999999999999998,0.0,0.0,0.0,0.0
82,47011,0.0,0.0,0.0,0.0,0.0640278415130154,0.020042482372644593,0.03969103843566478,0.014912084288381285,0.005644314918555524,0.0,0.0024348009578683463,0.004912084288381285
83,47012,0.0,0.0,0.0,0.0,0.04293688278231,0.017517258548129924,0.027619474638012505,0.009999999999999998,0.0,0.0,0.0,0.0
84,47013,0.0,0.0,0.0,0.0,0.04293688278231001,0.02,0.03238671659783079,0.01,0.0,0.0,0.0,0.0
85,50001,0.0,0.0,0.0,0.0,0.032091532083770746,0.022514114375197212,0.009908239091733401,0.007474117822310205,0.0,0.0,0.0,0.0
86,50002,0.0,0.0,0.0,0.0,0.042936882782310004,0.019999999999999997,0.005087280753401195,0.009999999999999998,0.0,0.0,0.0,0.0
87,50003,0.0,0.0,0.0,0.0,0.042936882782310004,0.01991489432173554,0.01,0.01,0.0,0.0,0.0,0.0
88,50004,0.0,0.0,0.0,0.0,0.03209395444719172,0.019909419768043165,0.009999999999999998,0.007474681990750952,0.0,0.0,0.0,0.0
89,51001,0.0,0.0,0.0,0.0,0.0,0.009873115403774025,0.0075647263663264006,0.0,0.0,0.0,0.0,0.0
90,51002,0.0,0.0,0.0,0.0,0.03209288215344647,0.014911664615603424,0.017560190035512322,0.007474432253537681,0.0,0.0,0.0,0.0
91,51003,0.0,0.0,0.0,0.0,0.010842029794826123,0.012525108739215002,0.007565255310934153,0.0025251087392150033,0.0,0.0,0.0,0.0
92,51004,0.0,0.0,0.0,0.0,0.042936882782310004,0.01756497077227053,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0
93,51005,0.0,0.0,0.0,0.0,0.03209617790547646,0.012435493259957261,0.009999999999999998,0.007475199834185468,0.0,0.0,0.0,0.0
94,51006,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.007565617989048591,0.0,0.0,0.0,0.0,0.0
95,51007,0.0,0.0,0.0,0.0,0.021091763015399115,0.012477537710365225,0.012434733895921223,0.0049122716062864535,0.0,0.0,0.0,0.0
96,51008,0.0,0.0,0.0,0.0,0.0,0.009999999999999997,0.002525341146994996,0.0,0.0,0.0,0.0,0.0
97,51009,0.0,0.0,0.0,0.0,0.042936882782310004,0.015088181875176392,0.012434449345210003,0.009999999999999998,0.0,0.0,0.0,0.0
98,51010,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0
99,51011,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0050881295036246015,0.0,0.0,0.0,0.0,0.0
100,51012,0.0,0.0,0.0,0.0,0.01045570648631027,0.009999999999999998,0.014870268081323324,0.002435134040661662,0.0,0.0,0.0,0.0
101,51013,0.0,0.0,0.0,0.0,0.0,0.009999999999999997,0.007565449989289105,0.0,0.0,0.0,0.0,0.0
102,51014,0.0,0.0,0.0,0.0,0.010454163553356094,0.015002774129579273,0.007432000561997364,0.0024347746915766343,0.0,0.0,0.0,0.0
103,54001,0.0,0.0,0.0,0.0,0.042936882782310004,0.025129453973723247,0.024870546026276755,0.01,0.0,0.0,0.0,0.0
104,54002,0.0,0.0,0.0,0.0,0.042936882782310004,0.014912668003264231,0.01252508041843974,0.01,0.0,0.0,0.0,0.0
105,54003,0.0,0.0,0.0,0.0,0.042936882782310004,0.025087900875594572,0.01995188468233901,0.009999999999999998,0.0,0.0,0.0,0.0
106,54004,0.0,0.0,0.0,0.0,0.042936882782310004,0.019909614254407237,0.019999999999999997,0.009999999999999998,0.0,0.0,0.0,0.0
107,54005,0.0,0.0,0.0,0.0,0.032093616734717965,0.014997150161854803,0.009999999999999997,0.007474603337515814,0.0,0.0,0.0,0.0
108,54006,0.0,0.0,0.0,0.0,0.04293688278231001,0.025087720625750102,0.019866747183667828,0.01,0.0,0.0,0.0,0.0
109,54007,0.0,0.0,0.0,0.0,0.032481989976375296,0.009999999999999998,0.012524955244411974,0.0075650554654978054,0.0,0.0,0.0,0.0
110,54008,0.0,0.0,0.0,0.0,0.042936882782310004,0.0224771202859559,0.014911762309847141,0.009999999999999998,0.0,0.0,0.0,0.0
111,54009,0.0,0.0,0.0,0.0,0.04293688278231001,0.01995747784562989,0.017474890198267916,0.01,0.0,0.0,0.0,0.0
112,54010,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.0
113,55001,0.0,0.0,0.0,0.0,0.04293688278231,0.025002712865336126,0.0174321659906505,0.009999999999999998,0.0,0.0,0.0,0.0
114,55002,0.0,0.0,0.0,0.0,0.02129708163762058,0.017394893135649517,0.005087474734647499,0.004960090313401833,0.0,0.0,0.0,0.0
115,55003,0.0,0.0,0.0,0.0,0.042936882782310004,0.02,0.01,0.01,0.0,0.0,0.0,0.0
116,55004,0.0,0.0,0.0,0.0,0.05339072059225819,0.03473102443391457,0.012562332003447032,0.01243469882593693,0.0,0.0,0.0,0.0
117,55005,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0
118,55006,0.0,0.0,0.0,0.0,0.04293688278231,0.019999999999999997,0.01734759324321132,0.009999999999999998,0.0,0.0,0.0,0.0
119,55007,0.0,0.0,0.0,0.0,0.01084313249898481,0.01,0.007613035829027728,0.0025253655590135623,0.0,0.0,0.0,0.0
120,55008,0.0,0.0,0.0,0.0,0.031934277865586655,0.022349625355760898,0.009999999999999998,0.00743749331489513,0.0,0.0,0.0,0.0
121,55009,0.0,0.0,0.0,0.0,0.03209555468756031,0.017475054686732792,0.007564679593966369,0.007475054686732794,0.0,0.0,0.0,0.0
122,55010,0.0,0.0,0.0,0.0,0.0,0.01,0.00500279670379356,0.0,0.0,0.0,0.0,0.0
123,55011,0.0,0.0,0.0,0.0,0.04293688278231,0.03256822862015711,0.014997180947123637,0.009999999999999997,0.002944588696251401,0.0,0.0,0.0025625905144044015
124,55012,0.0,0.0,0.0,0.0,0.0,0.01,0.007565203688802622,0.0,0.0,0.0,0.0,0.0
125,61001,0.0,0.0,0.0,0.0,0.04293688278231001,0.02,0.01,0.01,0.0,0.0,0.0,0.0
126,61002,0.0,0.0,0.0,0.0,0.042936882782310004,0.019952503567304405,0.012562465707401488,0.01,0.0,0.0,0.0,0.0
127,65001,0.0,0.0,0.0,0.0,0.03248196411867719,0.012524977224238622,0.009999999999999998,0.007565049443239915,0.0,0.0,0.0,0.0
128,65002,0.0,0.0,0.0,0.0,0.03209594383478185,0.01743276465327376,0.009999999999999998,0.0074751453191206916,0.0,0.0,0.0,0.0
129,65003,0.0,0.0,0.0,0.0,0.042936882782310004,0.012525247190021746,0.01243504444331672,0.009999999999999998,0.0,0.0,0.0,0.0
130,67001,0.0,0.0,0.0,0.0,0.042936882782310004,0.022477438859418827,0.007565206940885298,0.009999999999999998,0.0,0.0,0.0,0.0
131,67002,0.0,0.0,0.0,0.0,0.04293688278231,0.029952436810766432,0.009999999999999997,0.009999999999999997,0.0,0.0,0.0,0.0
132,67003,0.0,0.0,0.0,0.0,0.010844259788261408,0.01252562810468608,0.009999999999999997,0.0025256281046860812,0.0,0.0,0.0,0.0
133,67004,0.0,0.0,0.0,0.0,0.042936882782310004,0.022434667105971688,0.007565332894028308,0.009999999999999997,0.0,0.0,0.0,0.0
134,67005,0.0,0.0,0.0,0.0,0.031935340897464595,0.012525396756523546,0.007474603243476448,0.007437740895019504,0.0,0.0,0.0,0.0
135,67006,0.0,0.0,0.0,0.0,0.0,0.012434885093319121,0.007565114906680878,0.0,0.0,0.0,0.0,0.0
136,67007,0.0,0.0,0.0,0.0,0.032298858558186885,0.019866806387428868,0.01,0.007522404158201723,0.0,0.0,0.0,0.0
137,67008,0.0,0.0,0.0,0.0,0.0,0.007437518650191087,0.007474664578308341,0.0,0.0,0.0,0.0,0.0
138,67009,0.0,0.0,0.0,0.0,0.02145720186069697,0.017432293464461488,0.002525243502971549,0.004997382313356324,0.0,0.0,0.0,0.0
139,67010,0.0,0.0,0.0,0.0,0.0,0.01,0.0024349180409675717,0.0,0.0,0.0,0.0,0.0
140,67011,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
141,67012,0.0,0.0,0.0,0.0,0.031935418419556216,0.02,0.00500263744838123,0.007437758949914643,0.0,0.0,0.0,0.0
142,67013,0.0,0.0,0.0,0.0,0.0,0.009999999999999997,0.0075223719299653295,0.0,0.0,0.0,0.0,0.0
143,67014,0.0,0.0,0.0,0.0,0.011002999359569231,0.009999999999999998,0.007565246306296194,0.0025625985508436738,0.0,0.0,0.0,0.0
144,68001,0.0,0.0,0.0,0.0,0.0,0.002525418481299355,0.007474581518700642,0.0,0.0,0.0,0.0,0.0
145,68002,0.0,0.0,0.0,0.0,0.0,0.007522008891830161,0.0025249431904977616,0.0,0.0,0.0,0.0,0.0
146,68003,0.0,0.0,0.0,0.0,0.021093166711789648,0.012435020615544422,0.01,0.004912598527175809,0.0,0.0,0.0,0.0
147,68004,0.0,0.0,0.0,0.0,0.0,0.007437829686157807,0.007522546976117376,0.0,0.0,0.0,0.0,0.0
148,68005,0.0,0.0,0.0,0.0,0.010453203839227154,0.009909169737765879,0.009999999999999998,0.0024345511741560035,0.0,0.0,0.0,0.0
149,68006,0.0,0.0,0.0,0.0,0.02109068894489897,0.007565308118766352,0.00990924778400585,0.00491202145526697,0.0,0.0,0.0,0.0
150,68007,0.0,0.0,0.0,0.0,0.0,0.01,0.005088025902412473,0.0,0.0,0.0,0.0,0.0
151,68008,0.0,0.0,0.0,0.0,0.010454399168342251,0.012434829566306909,0.009999999999999998,0.0024348295663069097,0.0,0.0,0.0,0.0
152,68009,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.007522508260359335,0.0,0.0,0.0,0.0,0.0
153,68010,0.0,0.0,0.0,0.0,0.0,0.002434603900744922,0.0074376213226457506,0.0,0.0,0.0,0.0,0.0
154,68011,0.0,0.0,0.0,0.0,0.010454044328475036,0.009999999999999998,0.009872118021457158,0.0024347469241018356,0.0,0.0,0.0,0.0
155,68012,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.0
156,68013,0.0,0.0,0.0,0.0,0.010638675434328528,0.007474803417415189,0.0075649903413397435,0.002477747508655114,0.0,0.0,0.0,0.0
157,68014,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.0
158,68015,0.0,0.0,0.0,0.0,0.0,0.0049600145001704446,0.009999999999999998,0.0,0.0,0.0,0.0,0.0
159,68016,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.0
160,68017,0.0,0.0,0.0,0.0,0.0,0.007522561369213723,0.007522561369213723,0.0,0.0,0.0,0.0,0.0
161,68018,0.0,0.0,0.0,0.0,0.0,0.009999999999999997,0.009999999999999997,0.0,0.0,0.0,0.0,0.0
162,73001,0.0,0.0,0.0,0.0,0.010842000505037686,0.009999999999999997,0.007437728180418817,0.0025251019176232765,0.0,0.0,0.0,0.0
163,73002,0.0,0.0,0.0,0.0,0.03229844248754129,0.014997413820094554,0.007612097167368152,0.007522307255348364,0.0,0.0,0.0,0.0
164,73003,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.0
165,73004,0.0,0.0,0.0,0.0,0.02184707840141998,0.012562497361488421,0.007437502638511574,0.005088184559690712,0.0,0.0,0.0,0.0
166,73005,0.0,0.0,0.0,0.0,0.03229850624874608,0.012562200676232696,0.00752232210533296,0.00752232210533296,0.0,0.0,0.0,0.0
167,73006,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.007437449678077812,0.0,0.0,0.0,0.0,0.0
168,73007,0.0,0.0,0.0,0.0,0.010453848998737077,0.012434701431805865,0.0049603077848315935,0.002434701431805865,0.0,0.0,0.0,0.0
169,73008,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.007437722989387173,0.0,0.0,0.0,0.0,0.0
170,73009,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.00500271610509066,0.0,0.0,0.0,0.0,0.0
171,76001,0.0,0.0,0.0,0.0,0.0,0.009999999999999997,0.009999999999999997,0.0,0.0,0.0,0.0,0.0
172,76002,0.0,0.0,0.0,0.0,0.011002817312587693,0.004997328543701346,0.009999999999999998,0.002562556152101673,0.0,0.0,0.0,0.0
173,76003,0.0,0.0,0.0,0.0,0.0,0.0024346532273589214,0.012477048520230653,0.0,0.0,0.0,0.0,0.0
174,76004,0.0,0.0,0.0,0.0,0.0,0.007564964399439684,0.012435035600560312,0.0,0.0,0.0,0.0,0.0
175,79001,0.0,0.0,0.0,0.0,0.0,0.007565278411822213,0.007523072151617458,0.0,0.0,0.0,0.0,0.0
176,79002,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0
177,79003,0.0,0.0,0.0,0.0,0.0,0.00747459913120278,0.0074369930158887,0.0,0.0,0.0,0.0,0.0
178,79004,0.0,0.0,0.0,0.0,0.010841578749034662,0.007565076401287004,0.012434923598712991,0.002525003690650172,0.0,0.0,0.0,0.0
179,79005,0.0,0.0,0.0,0.0,0.011001419808194692,0.009999999999999998,0.007565279303308211,0.0025622306733285435,0.0,0.0,0.0,0.0
180,82001,0.0,0.0,0.0,0.0,0.0,0.007564723394479297,0.007437839500724768,0.0,0.0,0.0,0.0,0.0
181,85001,0.0,0.0,0.0,0.0,0.0,0.01,0.0025262964218568692,0.0,0.0,0.0,0.0,0.0
182,85002,0.0,0.0,0.0,0.0,0.0,0.009999999999999997,0.0075223988890755975,0.0,0.0,0.0,0.0,0.0
183,85003,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0050392953330300775,0.0,0.0,0.0,0.0,0.0
184,85004,0.0,0.0,0.0,0.0,0.010841609454790395,0.012525010842020682,0.004960218933553234,0.0025250108420206826,0.0,0.0,0.0,0.0
185,85005,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0
186,85006,0.0,0.0,0.0,0.0,0.021300268872274104,0.012525655072703546,0.004912202387217529,0.004960832620352638,0.0,0.0,0.0,0.0
187,85007,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.002434700290766845,0.0,0.0,0.0,0.0,0.0
188,88001,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.0
189,88002,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.0
190,88003,0.0,0.0,0.0,0.0,0.0,0.0074751069596310235,0.00743814201580946,0.0,0.0,0.0,0.0,0.0
191,88004,0.0,0.0,0.0,0.0,0.0,0.007564818517258193,0.007522289435512773,0.0,0.0,0.0,0.0,0.0
192,88005,0.0,0.0,0.0,0.0,0.0,0.007474689720220601,0.01,0.0,0.0,0.0,0.0,0.0
193,88006,0.0,0.0,0.0,0.0,0.01045360366462295,0.0074372423561292695,0.009871886649619957,0.0024346442934906846,0.0,0.0,0.0,0.0
