,Entity,Direct-sun_18H-Rc-Ei,Direct-sun_18H-Rc-Ei_sup,Direct-sun_18H-Rc-Ei_inf,Direct-sun_18H-Rc-Eabs,Direct-sun_18H-Rs-Ei,Direct-sun_18H-Rs-Ei_sup,Direct-sun_18H-Rs-Ei_inf,Direct-sun_18H-Rs-Eabs,Direct-sun_18H-PAR-Ei,Direct-sun_18H-PAR-Ei_sup,Direct-sun_18H-PAR-Ei_inf,Direct-sun_18H-PAR-Eabs
0,incident,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,27001,0.0,0.0,0.0,0.0,0.042936882782310004,0.01734822906695372,0.020089561738309062,0.009999999999999998,0.0,0.0,0.0,0.0
2,27002,0.0,0.0,0.0,0.0,0.05339261533467677,0.02256728344713671,0.04225538530070152,0.01243514011144622,0.0,0.0,0.0,0.0
3,27003,0.0,0.0,0.0,0.0,0.04293688278231001,0.019910429908467173,0.02005186499266608,0.01,0.0,0.0,0.0,0.0
4,28001,0.0,0.0,0.0,0.0,0.04293688278231002,0.029872894581925782,0.01747472568314763,0.01,0.0027980148779078833,0.0024350315527656165,0.0,0.0024350315527656165
5,28002,0.0,0.0,0.0,0.0,0.042936882782310004,0.027565235962563855,0.02234424207118218,0.009999999999999997,0.0,0.0,0.0,0.0
6,28003,0.0,0.0,0.0,0.0,0.04293688278231,0.014869669924798668,0.010090533252211457,0.009999999999999998,0.0,0.0,0.0,0.0
7,28004,0.0,0.0,0.0,0.0,0.053392367039555036,0.02009017819859159,0.034652879182529364,0.012435082283512365,0.002798073170944792,0.0,0.002435082283512368,0.002435082283512368
8,31001,0.0,0.0,0.0,0.0,0.05393769197834486,0.032598807195362345,0.009999999999999997,0.012562088461756514,0.0,0.0,0.0,0.0
9,32001,0.0,0.0,0.0,0.0,0.07542065657172607,0.04765667992793314,0.0150885413659181,0.017565470915555,0.002902242792124557,0.0025257380968231363,0.0,0.0025257380968231363
10,32002,0.0,0.0,0.0,0.0,0.04293688278231001,0.03738446326936445,0.007565109421103496,0.01,0.0,0.0,0.0,0.0
11,32003,0.0,0.0,0.0,0.0,0.05377958378940301,0.04005906070187561,0.017432339542578862,0.012525265064551958,0.0,0.0,0.0,0.0
12,32004,0.0,0.0,0.0,0.0,0.05339095481316943,0.04738425155617868,0.0025252509099042376,0.012434753375987156,0.0,0.0,0.0,0.0
13,32005,0.0,0.0,0.0,0.0,0.042936882782310004,0.015051023376799066,0.01,0.01,0.0,0.0,0.0,0.0
14,32006,0.0,0.0,0.0,0.0,0.04293688278231,0.04008986957257749,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0
15,32007,0.0,0.0,0.0,0.0,0.04293688278230999,0.02243468662092696,0.0075653133790730305,0.009999999999999997,0.0,0.0,0.0,0.0
16,32008,0.0,0.0,0.0,0.0,0.042936882782310004,0.02756506419386904,0.017383754047556668,0.009999999999999998,0.0,0.0,0.0,0.0
17,35001,0.0,0.0,0.0,0.0,0.04293688278231,0.019999999999999993,0.030042697391160618,0.009999999999999997,0.0,0.0,0.0,0.0
18,38001,0.0,0.0,0.0,0.0,0.07541824285639763,0.03765433254275697,0.029783014141688737,0.017564908761255004,0.0,0.0,0.0,0.0
19,38002,0.0,0.0,0.0,0.0,0.05339250871889912,0.0398197927965147,0.019999999999999997,0.012435115280631601,0.0,0.0,0.0,0.0
20,38003,0.0,0.0,0.0,0.0,0.042936882782310004,0.03009105347897723,0.01990894652102277,0.009999999999999998,0.0,0.0,0.0,0.0
21,38004,0.0,0.0,0.0,0.0,0.03229881693595786,0.015087319678615112,0.015087319678615112,0.007522394464384584,0.0,0.0,0.0,0.0
22,38005,0.0,0.0,0.0,0.0,0.042936882782310004,0.0323861092984214,0.009999999999999997,0.009999999999999997,0.0,0.0,0.0,0.0
23,38006,0.0,0.0,0.0,0.0,0.04293688278231001,0.035092853779951916,0.019910094507960167,0.01,0.0,0.0,0.0,0.0
24,38007,0.0,0.0,0.0,0.0,0.042936882782310004,0.027431808180530103,0.012525294173641456,0.009999999999999998,0.0,0.0,0.0,0.0
25,38008,0.0,0.0,0.0,0.0,0.04293688278231001,0.02756525991303658,0.017432123443937235,0.009999999999999998,0.0,0.0,0.0,0.0
26,38009,0.0,0.0,0.0,0.0,0.04293688278231001,0.017521808804833405,0.01,0.01,0.0,0.0,0.0,0.0
27,38010,0.0,0.0,0.0,0.0,0.042936882782310004,0.027474758395971712,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0
28,38011,0.0,0.0,0.0,0.0,0.053940354803873276,0.035215874776886175,0.014912229471177348,0.012562708633822086,0.0,0.0,0.0,0.0
29,39001,0.0,0.0,0.0,0.0,0.03229882090759018,0.017522395389377752,0.007565634493305817,0.0075223953893777526,0.0,0.0,0.0,0.0
30,39002,0.0,0.0,0.0,0.0,0.042936882782310004,0.02765622883027435,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0
31,39003,0.0,0.0,0.0,0.0,0.042936882782310004,0.02265334078048395,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0
32,39004,0.0,0.0,0.0,0.0,0.042936882782310004,0.027474470005955622,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0
33,39005,0.0,0.0,0.0,0.0,0.042936882782310004,0.027565345350546656,0.014869309298906676,0.009999999999999998,0.0,0.0,0.0,0.0
34,39006,0.0,0.0,0.0,0.0,0.010455382990141005,0.012435058698403839,0.005087241992053725,0.00243505869840384,0.0,0.0,0.0,0.0
35,39007,0.0,0.0,0.0,0.0,0.042936882782310004,0.022652674414294895,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0
36,39008,0.0,0.0,0.0,0.0,0.03248377345427854,0.020091130466473563,0.009999999999999998,0.007565470837501471,0.0,0.0,0.0,0.0
37,39009,0.0,0.0,0.0,0.0,0.02109546688721586,0.017348474692272613,0.005086865761967424,0.004913134238032573,0.0,0.0,0.0,0.0
38,39010,0.0,0.0,0.0,0.0,0.042936882782310004,0.015088100659324439,0.009908795434798879,0.009999999999999998,0.0,0.0,0.0,0.0
39,39011,0.0,0.0,0.0,0.0,0.01084256049829914,0.009999999999999998,0.005087893031336745,0.0025252323400538693,0.0,0.0,0.0,0.0
40,39012,0.0,0.0,0.0,0.0,0.03193333362943528,0.017437273402295478,0.007474436847676928,0.007437273402295477,0.0,0.0,0.0,0.0
41,39013,0.0,0.0,0.0,0.0,0.03248332719752285,0.01756536690430307,0.009999999999999998,0.007565366904303071,0.0,0.0,0.0,0.0
42,42001,0.0,0.0,0.0,0.0,0.06402846258108387,0.042483279323472734,0.022344092526520313,0.01491222893513443,0.0027977230359191706,0.0,0.0,0.002434777571110069
43,42002,0.0,0.0,0.0,0.0,0.07503176062696573,0.04981941046087902,0.017565191819580814,0.017474897050020317,0.0,0.0024348081804191845,0.0,0.0
44,42003,0.0,0.0,0.0,0.0,0.042936882782310004,0.02503459554042388,0.014869804737610378,0.009999999999999998,0.0,0.0,0.0,0.0
45,42004,0.0,0.0,0.0,0.0,0.06402633372669231,0.04482082959788056,0.012477037082213868,0.014911733124946635,0.0,0.0,0.0,0.0
46,42005,0.0,0.0,0.0,0.0,0.04293688278231,0.0248650086721473,0.009999999999999997,0.009999999999999997,0.0,0.0,0.0,0.0
47,42006,0.0,0.0,0.0,0.0,0.04293688278231001,0.03260507811845846,0.019909581655106447,0.009999999999999998,0.0,0.0,0.0,0.0
48,42007,0.0,0.0,0.0,0.0,0.04293688278231002,0.022562380814617887,0.010090401463701345,0.01,0.0,0.0,0.0,0.0
49,42008,0.0,0.0,0.0,0.0,0.031934067509420974,0.012525306495743828,0.012434989956708909,0.007437444322944143,0.0,0.0,0.0,0.0
50,42009,0.0,0.0,0.0,0.0,0.05339227834379169,0.039820209546522,0.010089895226738994,0.012435061626269082,0.0,0.0,0.0,0.0
51,42010,0.0,0.0,0.0,0.0,0.032481066742737714,0.012562199221741888,0.00756484044438361,0.00756484044438361,0.0,0.0,0.0,0.0
52,43001,0.0,0.0,0.0,0.0,0.042936882782310004,0.040042403403689794,0.01486941374130703,0.009999999999999998,0.0,0.0,0.0,0.0
53,43002,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.007565527581122518,0.0,0.0,0.0,0.0,0.0
54,43003,0.0,0.0,0.0,0.0,0.042936882782310004,0.015002652205914417,0.01243420608981804,0.009999999999999998,0.0,0.0,0.0,0.0
55,43004,0.0,0.0,0.0,0.0,0.05357316348927948,0.0249121168177883,0.02242931205038386,0.012477189776653186,0.0,0.0,0.0,0.0
56,43005,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0050878599851161554,0.0,0.0,0.0,0.0,0.0
57,43006,0.0,0.0,0.0,0.0,0.0319339540253316,0.02234942583004711,0.009872038615815615,0.0074374178924997295,0.0,0.0,0.0,0.0
58,43007,0.0,0.0,0.0,0.0,0.021456971954269783,0.017432109381581674,0.007565219386567752,0.004997328768149431,0.0,0.0,0.0,0.0
59,43008,0.0,0.0,0.0,0.0,0.03248210071776121,0.017565081257166586,0.009999999999999998,0.007565081257166587,0.0,0.0,0.0,0.0
60,43009,0.1779936250603372,0.0,0.17940786531763478,0.16445720987449852,0.21476487727321159,0.05818119509913375,0.18188550854917876,0.050018739916930975,0.19476377845607884,0.002562439285416161,0.17940786531763478,0.1694972923914587
61,43010,0.0,0.0,0.0,0.0,0.0,0.01,0.005039721929599423,0.0,0.0,0.0,0.0,0.0
62,46001,0.0,0.0,0.0,0.0,0.06439432781072763,0.01504943650187524,0.05481907703689853,0.014997438947118462,0.0027985960106699515,0.0,0.0024355372958276542,0.0024355372958276542
63,46002,0.0,0.0,0.0,0.0,0.03193498102537214,0.01243485267996699,0.02005333932718833,0.007437657080809171,0.0,0.0,0.0,0.0
64,46003,0.0,0.0,0.0,0.0,0.05339253972245736,0.017564877498639678,0.049820431909760265,0.012435122501360316,0.0,0.0,0.0,0.0
65,46004,0.0,0.0,0.0,0.0,0.042936882782310004,0.01752238244844939,0.03503959411866425,0.009999999999999998,0.0,0.0,0.0,0.0
66,46005,0.0,0.0,0.0,0.0,0.04293688278231001,0.020000000000000004,0.030053512387209526,0.010000000000000002,0.0,0.0,0.0,0.0
67,46006,0.0,0.0,0.0,0.0,0.07503331245380623,0.022524741529508528,0.0546910452455739,0.01747525847049147,0.005645749039863333,0.0,0.002435132076147739,0.004913332362743784
68,46007,0.0,0.0,0.0,0.0,0.042936882782310004,0.009999999999999998,0.020127556428974024,0.009999999999999998,0.0,0.0,0.0,0.0
69,46008,0.0,0.0,0.0,0.0,0.06402815590127366,0.020090600901213448,0.052296344961224886,0.014912157509406632,0.0,0.0,0.0,0.0
70,46009,0.0,0.0,0.0,0.0,0.05339065710501582,0.022434684039758183,0.04247723741118217,0.012434684039758183,0.0,0.0,0.0,0.0
71,46010,0.0,0.0,0.0,0.0,0.042936882782310004,0.0198724558324538,0.022567929106280825,0.009999999999999998,0.0,0.0,0.0,0.0
72,47001,0.0,0.0,0.0,0.0,0.06423532055438902,0.025051172852631306,0.042210824031388046,0.014960406157117204,0.002797771480237636,0.0,0.002434819730801551,0.002434819730801551
