,Entity,Direct-sun_18H-Rc-Ei,Direct-sun_18H-Rc-Ei_sup,Direct-sun_18H-Rc-Ei_inf,Direct-sun_18H-Rc-Eabs,Direct-sun_18H-Rs-Ei,Direct-sun_18H-Rs-Ei_sup,Direct-sun_18H-Rs-Ei_inf,Direct-sun_18H-Rs-Eabs,Direct-sun_18H-PAR-Ei,Direct-sun_18H-PAR-Ei_sup,Direct-sun_18H-PAR-Ei_inf,Direct-sun_18H-PAR-Eabs
0,incident,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,27001,0.0,0.0,0.0,0.0,0.042936882782310004,0.024823366729229884,0.022524862337723835,0.009999999999999998,0.0,0.0,0.0,0.0
2,27002,0.0,0.0,0.0,0.0,0.07503212745032818,0.025129719777107554,0.04716793145391212,0.01747498248318143,0.005644845632279757,0.0,0.002435140111446221,0.004912546153210595
3,27003,0.0,0.0,0.0,0.0,0.04293688278231001,0.02234563670512257,0.025049553776376438,0.01,0.0,0.0,0.0,0.0
4,28001,0.0,0.0,0.0,0.0,0.04293688278231002,0.030000000000000002,0.02,0.01,0.0,0.0,0.0,0.0
5,28002,0.0,0.0,0.0,0.0,0.053391000590107936,0.03500256663240679,0.029909478033746044,0.012434764037436137,0.002797707484818418,0.0,0.0,0.002434764037436138
6,28003,0.0,0.0,0.0,0.0,0.04293688278231,0.01990946674778854,0.012525368214610791,0.009999999999999998,0.0,0.0,0.0,0.0
7,28004,0.0,0.0,0.0,0.0,0.053392367039555036,0.030090178198591586,0.034652879182529364,0.012435082283512365,0.002798073170944792,0.0,0.002435082283512368,0.002435082283512368
8,31001,0.0,0.0,0.0,0.0,0.05393769197834486,0.04007343746721165,0.009999999999999997,0.012562088461756514,0.0,0.0,0.0,0.0
9,32001,0.0,0.0,0.0,0.0,0.08587376556462,0.057565470915555,0.019999999999999993,0.019999999999999993,0.005748401283805018,0.0025257380968231363,0.0,0.005002667646460035
10,32002,0.0,0.0,0.0,0.0,0.04293688278231001,0.0423871428563544,0.010090323075869522,0.01,0.0,0.0,0.0,0.0
11,32003,0.0,0.0,0.0,0.0,0.07487345036965787,0.04749708729296892,0.019867522609414948,0.017438026591093315,0.0029016992462592137,0.0025252650645519585,0.0,0.0025252650645519585
12,32004,0.0,0.0,0.0,0.0,0.06402907401339226,0.054821873803801976,0.005087628662280943,0.014912371337719053,0.0027976952340971373,0.0024347533759871585,0.0,0.0024347533759871585
13,32005,0.0,0.0,0.0,0.0,0.042936882782310004,0.01996320981257302,0.01,0.01,0.0,0.0,0.0,0.0
14,32006,0.0,0.0,0.0,0.0,0.053575307490872505,0.047564936664667434,0.007475067092089941,0.012477689114624204,0.0,0.0,0.0,0.0
15,32007,0.0,0.0,0.0,0.0,0.04293688278230999,0.02243468662092696,0.0075653133790730305,0.009999999999999997,0.0,0.0,0.0,0.0
16,32008,0.0,0.0,0.0,0.0,0.042936882782310004,0.02756506419386904,0.019818689853687628,0.009999999999999998,0.0,0.0,0.0,0.0
17,35001,0.0,0.0,0.0,0.0,0.04293688278231,0.019999999999999993,0.03012807447162225,0.009999999999999997,0.0,0.0,0.0,0.0
18,38001,0.0,0.0,0.0,0.0,0.08587376556462001,0.04521924130401198,0.029783014141688737,0.019999999999999993,0.0,0.0,0.0,0.0
19,38002,0.0,0.0,0.0,0.0,0.05339250871889912,0.0398197927965147,0.019999999999999997,0.012435115280631601,0.0,0.0,0.0,0.0
20,38003,0.0,0.0,0.0,0.0,0.053781165997014595,0.035093805526484036,0.02243458008172747,0.012525633560704694,0.0,0.0,0.0,0.0
21,38004,0.0,0.0,0.0,0.0,0.04293688278231001,0.022609714142999702,0.017522394464384583,0.009999999999999997,0.0,0.0,0.0,0.0
22,38005,0.0,0.0,0.0,0.0,0.042936882782310004,0.03747441035179366,0.017565331855039584,0.009999999999999997,0.0,0.0,0.0,0.0
23,38006,0.0,0.0,0.0,0.0,0.05377827493152826,0.040089905492039835,0.019910094507960167,0.012524960231552928,0.0,0.0,0.0,0.0
