101,2017,191,1110,12.68,1.717,.928,.985,27,3.1,8.91,.801,1.692,1.176,1.128,116.2,2.108,1.685,26.83,62.18,45.4,4.777,100.4,93.4,3.16,15.39,1.506,1.652,27.89,2.604,1.618,43.55,.476,.7,1.592,.715,.816
101,2017,191,1120,12.73,1.622,.903,.995,21.33,9.13,7.74,.774,1.607,1.133,1.124,115.4,1.938,1.567,12.14,66.25,67.77,3.652,101.2,94.6,2.46,8.17,1.429,1.64,30.58,3.947,1.563,54.94,.503,.702,1.61,.662,.848
101,2017,191,1130,12.74,1.68,.952,.985,15.46,5.299,2.476,.808,1.64,1.139,1.148,114.8,2.114,1.56,2.922,70.6,72.2,3.827,101.9,95.2,2.466,4.004,1.429,1.744,33.39,2.136,1.64,58.54,.503,.73,1.724,.658,.9
101,2017,191,1140,12.74,1.819,1.061,1.04,9.23,2.218,24.94,.844,1.737,1.188,1.231,114.6,6.908,1.583,15.64,74.6,73.6,6.911,102.7,95.2,2.563,3.696,1.466,7.37,36.02,2.3,1.808,61.25,.581,.838,1.922,.71,1.376
101,2017,191,1150,12.74,1.89,1.3,1.382,7.28,2.771,5.447,.918,1.866,1.267,1.27,115.7,33.34,1.655,11.73,78.5,76.8,10.8,104.5,96,2.903,3.941,1.68,7.56,38.77,2.357,8.86,64.61,.62,.893,1.972,.766,1.429
101,2017,191,1200,12.74,2.116,1.521,4.075,14.92,3.976,5.133,.911,1.925,1.275,1.379,114.9,2.924,1.652,11.79,80.9,69.6,4.726,104.5,95,3.188,3.801,1.773,2.183,39.77,2.585,20.13,66.64,.633,1.01,2.081,.792,1.252
101,2017,191,1210,12.75,1.828,1.307,2.146,8.56,10.6,22.85,.769,1.645,1.047,1.622,78.2,3.895,1.401,8.65,56.69,48.42,4.74,70.3,60.79,2.955,3.332,1.374,3.076,29.19,2.431,12.8,43.46,.506,2.314,1.94,.6,1.355
101,2017,191,1220,12.75,1.898,1.444,1.065,6.882,5.212,81.1,.871,1.767,1.218,1.255,103.2,3.853,1.551,10.36,77.6,68.76,4.6,94.4,85.4,4.213,3.563,1.605,3.546,38.94,4.021,6.281,63.05,.601,34.33,3.062,.737,1.486
101,2017,191,1230,12.75,3.759,2.37,1.576,11.1,3.605,14.55,1.079,3.784,1.684,1.776,79.3,4.446,2.047,5.769,59.52,48.97,7.17,71.2,53.64,12.8,4.454,1.943,2.707,32.22,8.45,3.069,41.3,.601,13.2,2.848,.683,2.69
101,2017,191,1240,12.75,4.543,2.233,1.735,8.67,5.669,3.265,1.57,7.06,2.169,2.119,103.1,5.141,3.307,5.163,86.8,45.68,9.03,97.1,61.02,32.71,5.161,2.255,3.843,48.96,45.85,4.24,66.34,.967,1.947,3.99,1.025,2.769
101,2017,191,1250,12.75,4.742,2.245,1.643,8.03,6.322,2.952,4.019,4.781,10.18,1.93,78.5,4.672,2.469,3.932,66.75,41.33,25.64,72.7,23.96,18.8,4.789,1.94,3.476,37.37,23.95,4.273,46.78,.707,2.003,3.052,.861,2.648
101,2017,191,1300,12.76,4.536,2.305,1.63,8.39,3.2,3.2,1.402,3.26,2.074,2.313,47.86,4.039,2.782,4.603,45.55,32.98,13.22,46.01,10.21,6.377,4.756,2.012,3.692,30.77,3.543,4.402,26.23,.777,5.178,3.545,.71,2.196
101,2017,191,1310,12.76,3.089,1.204,1.008,6.275,2.07,1.568,.946,2.07,1.31,1.496,26.65,2.94,2.034,3.057,25.32,23.09,4.784,23.59,6.597,2.645,3.814,1.625,2.034,19.51,2.183,2.292,9.65,.533,.972,2.677,.474,1.352
101,2017,191,1320,12.76,2.697,1.213,1.07,5.568,2.457,1.757,1.092,2.189,1.377,1.553,28.04,3.372,2.256,3.411,29.22,23.79,4.709,25.08,7.05,3.104,3.687,1.431,2.424,21.29,2.473,2.271,10.84,.627,1.082,3.476,.521,1.581
101,2017,191,1330,12.75,2.786,1.137,1.213,5.816,2.757,2.097,1.459,2.95,1.509,2.092,30.4,3.394,2.396,4.342,36,25.88,5.093,30.11,6.853,4.568,3.659,1.751,2.933,25.36,2.952,2.323,14.29,.745,1.325,4.049,.621,2.273
101,2017,191,1340,12.76,3.828,1.829,1.509,8.47,3.419,2.381,1.643,3.175,1.863,2.139,31.88,3.429,3.017,4.441,36.49,30.34,5.75,33.61,7.9,3.665,4.426,1.937,3.22,27.46,2.871,2.948,15,.752,1.419,4.212,.692,2.012
101,2017,191,1350,12.75,4.167,1.979,1.726,9.22,3.843,2.644,1.664,3.3,2.017,2.337,34.99,3.654,3.324,4.783,37.95,33.92,6.284,36.95,8.82,3.649,4.676,2.067,3.359,29.82,3.277,3.491,15.71,.883,1.588,5.08,.787,2.139
101,2017,191,1400,12.76,4.105,2.037,1.83,8.89,3.88,3.011,1.902,3.513,2.099,2.798,38.85,5.128,3.736,5.829,44.39,37.58,6.371,42,9.73,5.406,5.048,2.218,4.188,34.22,3.806,3.803,19.04,.999,1.893,5.743,.995,2.781
101,2017,191,1410,12.75,4.907,2.354,3.342,9.91,4.334,3.533,2.161,4.125,2.587,4.773,60.49,11.11,3.979,6.517,67.85,38.72,7.71,66.35,11.45,17.8,5.596,3.215,5.4,46.68,5.051,4.689,40.1,1.176,2.573,5.665,1.049,3.552
101,2017,191,1420,12.75,4.418,1.895,2.108,9.96,4.485,3.406,2.619,3.962,4.679,4.237,69.93,6.236,4.063,7.24,83.9,37.43,7.53,75.4,14.56,8.43,6.058,2.887,5.45,55.34,6.397,4.329,53.44,1.258,2.376,5.824,1.059,3.699
101,2017,191,1430,12.76,4.254,1.977,1.763,9.89,4.237,2.853,2.039,3.371,2.074,3.029,40.8,3.897,3.267,5.328,44.42,33.3,6.745,39.25,10.39,5.257,5.288,2.434,4.123,32.39,5.371,3.347,18.82,.933,1.613,4.696,.808,2.238
101,2017,191,1440,12.76,4.47,1.98,1.84,9.46,3.808,2.905,2.401,3.75,2.15,3.136,42.25,3.996,3.736,6.085,51.68,38.22,7.12,44.54,8.44,6.424,5.045,2.754,4.195,38.29,5.093,3.58,24.5,1.076,1.873,5.187,.853,2.907
101,2017,191,1450,12.76,3.669,1.536,1.793,8.22,4.009,3.19,3.979,7.76,2.238,3.426,53.8,4.607,4.374,8.06,74.6,44.13,6.459,62.62,8.64,8.37,5.13,3.304,5.727,54.16,11.95,3.545,45.15,1.635,2.344,6.692,1.059,3.8
101,2017,191,1500,12.76,3.631,1.642,1.461,8.48,3.825,2.572,1.913,3.404,1.987,2.366,33.71,3.401,3.237,4.991,40.2,32.86,5.887,34.89,8.23,4.604,4.624,2.233,3.347,32.83,5.457,3.048,15.68,1.149,1.622,5.105,.848,2.178
101,2017,191,1510,12.76,4.122,1.957,1.732,8.86,3.798,3.076,1.881,3.438,1.905,4.178,38.17,3.778,3.48,6.075,47.96,36.48,5.797,42.06,8.83,12.48,4.767,2.339,3.671,36.64,3.884,3.644,23.23,3.054,1.855,4.798,.848,2.552
101,2017,191,1520,12.76,3.731,1.637,1.843,7.98,3.724,3.356,2.057,3.453,1.938,16.62,45.38,4.044,3.967,10.31,69.6,47.48,5.618,54.56,8.38,33.17,4.839,2.486,3.815,46.96,4.095,3.594,27.35,8.11,2.047,5.655,.967,3.146
101,2017,191,1530,12.76,3.217,1.53,1.499,7.03,3.616,2.647,1.964,3.175,1.736,4.333,33.15,3.627,3.547,6.842,44.09,37.03,4.899,36.56,7.8,7.59,4.306,2.114,3.562,34.13,3.748,3.036,18.03,1.37,1.749,5.789,.903,2.875
101,2017,191,1540,12.76,2.605,1.292,2.141,5.634,3.332,2.376,1.672,2.758,1.489,13.59,32.76,3.416,3.163,7.41,53.34,40.48,4.204,38.53,9.96,23.34,4.06,1.764,3.115,28.7,3.16,2.748,14.69,.96,1.567,4.942,.838,2.314
101,2017,191,1550,12.76,1.878,1.047,1.625,4.316,2.444,1.677,1.161,2.114,1.062,3.18,22.41,1.989,2.042,4.341,29.94,23.71,3.146,22.19,6.797,6.656,3.363,1.404,2.148,19.73,2.364,1.88,8.58,.642,.91,3.158,.558,1.216
101,2017,191,1600,12.76,2.604,1.104,9.73,5.465,2.468,1.754,1.121,2.258,1.241,1.955,31.67,2.228,2.116,12.83,76.7,50.08,4.217,43.63,27.26,18.71,3.825,1.558,1.992,18.83,2.175,1.821,7.5,.7,1.015,2.825,.509,1.31
101,2017,191,1610,12.76,2.562,1.196,1.024,5.802,2.686,1.707,1.091,2.218,1.25,1.848,27.64,1.858,2.18,3.52,68.4,38.57,3.848,38.88,23.41,37.69,3.807,1.453,1.933,18.88,2.458,1.749,7.65,.68,.987,2.728,.483,1.329
101,2017,191,1620,12.76,2.82,1.206,.965,6.194,2.892,1.726,1.253,2.23,1.35,1.573,26.26,1.843,2.324,3.257,72.8,26.69,4.252,39.88,10.76,3.785,3.858,1.54,2.029,19.84,2.207,1.925,7.62,.595,.994,3.27,.57,1.319
