101,2017,282,810,11.89,2.891,1.009,1.046,55.29,2.811,3.102,.711,-17.96,-22.38,2.633,95.3,22.76,4.577,1.349,15.06,11.69,60.27,79.1,40.64,.823,26.41,2.34,2.1,9.13,1.091,1.252,2.49,.404,.754,1.052,.484,.583
101,2017,282,820,11.89,2.189,2.807,1.118,66.44,2.928,3.363,.903,2.624,-21.84,30.64,99.4,24.61,2.593,1.388,19.28,39.13,65.72,83.9,20.07,.836,48.69,25.38,8.3,8.91,1.163,1.322,2.564,.431,5.715,1.076,.513,.669
101,2017,282,830,11.89,2.649,5.571,1.232,69.99,3.356,20.3,.885,14.18,-21.39,59.1,103.3,1.573,8.13,1.567,24.1,49.39,71,88.6,4.653,.87,67.32,11.69,48.64,8.46,1.218,1.399,2.639,.436,.677,1.123,.563,.627
101,2017,282,840,11.89,5.306,15.49,1.25,73.3,8.33,32.28,.873,24.67,-20.65,14.89,106.9,1.374,64.27,1.541,28.86,55.81,75.9,92.8,17.55,.905,71.3,2.027,6.323,10.19,1.287,1.486,2.714,.436,.714,1.345,1.858,.622
101,2017,282,850,11.89,12.94,52.52,1.536,76,26.18,33.62,1.163,26.71,-19.14,1.64,109.9,1.397,57.27,2.287,33.68,61.62,80.2,96.9,25.16,.963,59.01,2.135,41.3,18.95,1.371,2.597,2.806,.466,.757,1.181,.593,.689
101,2017,282,900,11.89,13.81,33.05,2.195,78.5,21.33,43.72,.952,33.85,-19.05,1.709,112.7,1.431,8.32,1.65,38.42,66.9,84,100.8,17.86,1.002,11.28,2.213,34.56,16.4,1.285,6.894,4.225,.504,.823,1.218,.608,.647
101,2017,282,910,11.89,3.089,82.1,1.52,79,64.99,58.12,2.173,44.03,-16.67,3.084,115.4,1.493,25.42,1.697,43.36,71.8,87.7,104.6,62.39,1.071,5.69,2.022,2.317,12.66,11.9,2.059,3.054,.538,.871,3.445,.648,3.56
101,2017,282,920,11.89,3.23,59.87,1.672,78.8,69.8,64.78,1.521,47.35,-16.28,1.667,117.6,1.525,22.42,9.16,48.69,76.4,91.5,107.9,26.77,1.131,5.794,2.047,2.116,26.68,1.746,2.191,3.059,.539,.982,12.88,.685,.786
101,2017,282,930,11.89,3.285,3.036,1.625,77.2,55.85,21.46,.97,16.49,-16.86,1.727,119.8,1.573,14.03,3.14,54.06,80.9,95,111.2,5.058,1.154,6.62,1.925,1.994,15,1.374,2.357,3.15,.556,13.6,3.376,.786,1.422
101,2017,282,940,11.89,21.9,37.21,1.528,75.4,22.32,18.09,.977,12.86,-17.78,37.04,121.6,1.567,18.14,1.818,59.07,85.1,95.3,114.2,4.462,1.221,5.757,1.893,1.99,36.45,1.513,2.709,3.235,.581,37.65,1.364,.876,13.39
101,2017,282,950,11.89,11.03,50.26,1.533,70.3,6.641,2.109,.98,3.568,-18.7,23.2,123.1,1.56,35.13,1.85,64.14,89.1,24.75,117,4.998,1.32,5.772,1.871,1.975,44.2,1.814,2.175,3.773,.55,1.308,1.503,3.146,27.2
101,2017,282,1000,11.89,41.33,18.75,1.538,64.3,3.267,1.95,1.035,-4.86,-17.65,1.856,124.2,1.595,9.7,1.883,69.46,92.8,10.48,119.5,61.52,1.444,6.651,1.948,1.962,48.48,2.895,2.007,3.434,.541,8.98,30.8,2.6,10.93
101,2017,282,1010,11.89,38.34,7.75,1.588,58.75,2.704,1.789,1.05,-14.04,-17.41,2.813,125.1,1.637,2.394,1.948,75.3,96.3,6.307,121.7,40.09,1.509,5.858,1.863,1.972,52.65,1.662,1.9,3.548,.539,1.101,16.4,.843,5.191
101,2017,282,1020,11.89,13.94,63.79,48.27,50.24,2.631,1.74,1.074,-12.38,-16.02,2.786,125.6,3.357,2.116,4.529,80.6,99.5,6.055,123.7,49.61,1.568,7.99,1.811,1.982,56.63,1.734,1.884,3.673,.538,1.534,5.966,.935,2.722
101,2017,282,1030,11.87,28.97,105.2,44.4,43.1,2.544,1.727,1.866,-10.23,-15.43,4.375,125.9,5.579,2.238,5.336,85.6,102.5,12.36,125.4,4.891,1.593,26.38,1.782,1.983,60.51,1.807,1.852,3.8,.546,1.159,1.883,1.007,.992
101,2017,282,1040,11.89,14.8,80.6,11.54,35.36,2.465,1.69,4.167,-11.48,-16.43,2.244,126.1,1.784,2.095,2.07,90.1,105.3,41.39,127,4.408,1.69,29.63,1.739,1.996,64.07,1.891,1.913,4.536,.561,1.043,16.83,1.276,1.057
101,2017,282,1050,11.91,20.39,6.862,8.39,27.63,2.382,3.311,1.427,-15.9,-16.4,1.894,123.6,1.77,2.057,2.117,94.1,107.8,67.9,128.2,4.418,1.79,22.24,4.901,2.048,67.31,1.918,1.883,16.87,.573,1.179,4.629,1.223,1.136
101,2017,282,1100,11.92,17.92,2.29,9.35,23.88,2.3,1.663,8.04,-14.49,-15.35,18.74,121.2,1.754,2.033,2.125,98,110.4,22.4,129.2,4.447,1.77,8.62,1.805,3.015,70.3,1.953,5.594,4.279,.573,1.055,1.683,1.355,1.3
101,2017,282,1110,11.92,38.47,2.191,7.01,20.55,2.211,1.65,3.32,-21.35,-15.21,7.94,117,1.733,2.015,2.211,101.4,112.7,4.177,130,4.442,24.7,5.353,1.732,23.76,73.2,3.991,1.862,4.942,.578,1.03,1.75,1.666,1.234
101,2017,282,1120,11.92,83.1,2.207,20.56,16.84,2.144,1.643,1.291,-20.17,-13.67,1.641,110.5,1.765,2.023,2.306,104.7,115,4.023,130.9,4.472,57.4,5.311,2.519,12.42,76.1,4.154,1.904,4.614,.591,1.038,1.894,2.429,1.236
101,2017,282,1130,11.91,92.5,2.176,41.35,17.2,2.072,1.68,2.179,-19.03,-12.61,6.215,103,1.769,1.996,2.313,107.6,117,3.921,131.3,4.53,14.1,8.75,4.877,2.164,78.6,1.975,2.001,4.948,.603,1.042,2.765,3.405,1.126
101,2017,282,1140,11.91,105.8,2.067,1.546,24.46,2.018,1.755,12.69,-19.08,-11.81,6.477,95.6,2.747,2.006,2.455,110.2,118.8,3.825,131.4,5.282,2.425,34.38,2.042,2.134,81.1,1.976,1.943,5.7,.61,1.072,14.41,2.147,1.157
101,2017,282,1150,11.91,103.8,2.315,1.243,35.92,1.98,5.42,3.706,-10.09,-12.82,1.583,90.3,5.552,2.001,2.331,112.7,120.4,3.77,131.4,5.582,8.78,73,1.588,2.154,83.4,1.975,1.995,56.02,.631,14.65,6.557,1.432,1.156
101,2017,282,1200,11.91,93.8,1.899,1.169,7.83,1.993,2.501,4.053,-15.28,-12.74,1.581,85.7,6.539,1.98,2.353,115,121.8,3.728,131,5.592,4.175,70.1,1.635,2.192,85.4,1.975,7.38,111.4,.635,11.03,2.554,1.318,1.286
