101,2017,199,1500,12.65,1.151,.544,.509,2.506,1.323,1.417,5.507,21.25,.908,4.138,52.08,1.724,1.258,3.391,90.7,15.49,2.548,64.98,3.381,12.18,2.659,1.171,1.35,48.68,85.1,1.942,75.4,21.16,32.49,1.608,.462,1.042
101,2017,199,1510,12.67,1.122,.536,.504,2.449,1.282,19.99,2.416,1.325,.851,1.875,46.87,2.372,1.196,4.862,89,11.33,2.429,60.66,3.329,44.74,2.474,.913,1.962,47.39,30.92,1.714,43.37,24.89,6.53,1.587,.436,.928
101,2017,199,1520,12.68,1.091,.528,.479,2.408,1.377,9.52,.786,1.28,.806,28.19,41.33,1.62,1.533,4.87,86.8,27.68,2.359,56.03,3.314,81.6,2.409,.881,1.248,45.99,2.067,1.563,15.63,23.77,1.141,1.565,.431,.833
101,2017,199,1530,12.68,1.084,.491,.811,2.341,1.277,10.46,.734,1.23,.756,43.83,36.09,1.57,1.161,18.28,84,57.44,2.255,51.51,3.321,79,2.247,.903,1.173,43.24,1.63,1.312,4.085,1.164,1.133,1.556,.402,.774
101,2017,199,1540,12.68,1.056,.472,.617,2.274,1.468,1.243,.687,1.166,.709,60.6,30.49,1.478,1.111,21.46,80.5,54.25,2.168,46.44,7.16,72.6,2.215,.829,1.123,18.76,1.337,1.112,3.924,.506,1.096,1.533,.375,.737
101,2017,199,1550,12.68,1.015,.461,4.706,2.195,1.156,.826,.655,1.111,.66,9.89,20.8,1.362,1.05,14.04,76.9,50.64,2.083,41.49,30.21,63.66,2.171,.821,1.074,10.03,1.21,.947,3.748,.431,.821,1.515,.34,.699
101,2017,199,1600,12.68,1.004,.444,15.25,2.131,1.116,.774,.628,1.059,.62,.93,18.05,1.292,1.059,17.55,73.2,46.97,1.974,36.65,27.31,23.66,2.081,.725,1.029,9.74,1.176,.846,3.647,.387,.628,1.479,.312,.67
101,2017,199,1610,12.68,1.116,.437,.407,2.036,1.054,.715,.595,1,.573,.779,17.87,1.169,.945,1.932,68.66,42.78,1.816,32.62,19.86,25.52,2.007,.692,.968,9.46,1.134,.761,3.451,.345,.499,1.434,.3,.64
101,2017,199,1620,12.68,.903,.416,.352,1.938,1.002,.652,.566,.928,.528,.679,14.32,1.025,.851,1.627,63.94,31.83,1.66,30.05,4.803,3.146,1.923,.643,.893,9,1.089,.687,3.185,.313,.436,1.35,.28,.576
101,2017,199,1630,12.68,.854,.399,.327,1.843,.952,.598,.533,.875,.498,.62,11.45,.801,.781,1.401,58.29,12.98,1.531,12.89,2.078,1.436,1.823,.622,.841,8.68,1.067,.647,2.986,.288,.397,1.255,.255,.536
101,2017,199,1640,12.68,.813,.382,.298,1.739,.905,.555,.491,.819,.457,.561,8.84,.694,.737,1.208,40.1,9.42,1.411,7.26,1.764,1.268,1.719,.58,.766,8.25,1.037,.603,2.771,.268,.359,1.19,.235,.499
