101,2017,226,910,12.17,4.828,2.097,1.183,19.77,3.897,3.417,.959,-35.65,-2.254,1.539,52.58,1.364,3.434,1.708,18.7,24.44,8.02,39.4,6.846,.868,13.32,4.58,2.911,13.35,2.09,2.118,3.377,.58,.88,1.406,.422,.639
101,2017,226,920,12.17,4.574,1.877,1.284,10.31,3.278,2.263,1.027,-60.38,-2.739,1.649,30.67,2.072,2.993,2.299,22.58,22.99,7.08,26.33,7.73,1.354,6.169,2.018,2.507,17.17,2.164,2.594,7.3,.504,.979,2.551,.526,1.009
101,2017,226,930,12.17,5.673,2.645,4.421,26.74,5.321,3.659,1.455,-65.75,-2.035,2.226,72.5,3.028,4.359,3.062,34.6,38.05,9.7,57.95,15.19,2.184,14.84,3.6,5.62,21.51,2.914,3.256,8.46,.699,1.342,3.023,.687,1.627
101,2017,226,940,12.17,4.252,1.894,8.2,26.7,12.07,3.038,1.378,-64.01,-1.574,1.978,73.1,2.985,8.59,3.161,36.14,34.99,7.23,59.66,10.19,2.14,9.16,5.728,3.87,20.97,2.797,2.869,9.32,.623,1.18,3.147,.692,1.327
101,2017,226,950,12.18,4.112,1.999,42.14,50.33,29.24,3.31,1.259,-31.11,.61,1.621,115.7,1.827,6.343,3.357,39.38,31.38,7.11,91.4,6.152,1.344,8.93,36.27,38.31,14.06,1.984,2.107,3.3,.583,.918,1.545,.533,.789
101,2017,226,1000,12.18,6.416,2.974,4.221,19.13,8.11,5.414,1.431,-60.71,-1.818,2.222,51.76,2.346,3.849,3.031,31.6,30.69,8.96,42.45,13.8,1.768,9.03,7.57,8.88,21.83,3.103,3.239,8.87,.717,1.354,2.653,.741,1.217
101,2017,226,1010,12.18,3.681,1.416,1.114,8.01,3.522,2.166,1.392,-24.31,-3.075,1.805,31.93,2.989,3.1,3.123,29.06,27.69,5.915,27.32,8.92,2.022,6.188,1.994,2.423,23.07,2.507,2.619,9.83,.712,1.29,3.656,.664,1.454
101,2017,226,1020,12.18,4.445,1.81,1.327,9.88,3.72,2.438,1.35,-49.29,-3.031,1.972,34.94,2.833,3.175,3.095,30.22,28.37,6.829,30.36,9.01,2.317,6.551,2.287,2.778,22.28,2.761,2.892,9.93,.684,1.262,3.441,.642,1.416
101,2017,226,1030,12.18,7.83,3.748,2.952,30.78,22.79,5.097,2.188,-27.59,-2.265,3.584,81.2,4.497,5.12,4.785,55.76,42.97,12.08,72.1,23.82,3.498,12.59,3.845,7.41,32.78,4.83,6.404,15.8,1.037,2.031,5.075,1.042,2.285
101,2017,226,1040,12.18,7.6,3.141,1.923,15.73,5.187,3.649,1.734,-60.75,-3.84,2.756,48.72,4.525,4.284,3.902,41.29,38.01,11.03,43.92,14.71,3.299,8.52,2.945,3.838,28.33,3.691,4.252,14.51,.871,1.803,4.137,.875,1.918
