101,2017,229,820,12.2,4.384,.545,.439,2.452,1.279,.957,.57,-45.5,-9.31,.647,81.8,1.458,1.326,1.083,9.89,7.97,2.247,54.71,2.485,.563,26.64,4.185,2.645,11.31,.83,.763,1.936,.258,.372,.825,.458,.402
101,2017,229,830,12.23,1.106,.515,.491,2.734,1.51,1.373,.657,-46.83,-8.32,.714,84.4,1.624,3.773,1.145,10.13,8.76,2.63,58.07,5.444,.6,27.21,2.358,1.542,11.41,.887,.922,2.033,.293,.426,.877,.618,.479
101,2017,229,840,12.25,3.208,2.648,.836,7.39,2.831,14.4,.806,-43.24,-8.02,1.151,84.4,1.658,2.739,1.341,12.78,20.6,5.832,60,7.94,.691,26.96,2.361,4.736,11.42,1.163,1.549,2.179,.414,1.386,.985,.431,.615
101,2017,229,850,12.26,3.994,6.028,1.002,11.06,3.501,19.75,1.418,-42.61,-6.538,1.329,82.4,1.53,2.92,1.562,15.63,26.07,6.416,60.59,5.212,.84,24.91,2.393,5.556,12.19,1.743,1.731,2.993,.456,.784,1.254,.503,.776
101,2017,229,900,12.27,5.38,2.372,1.637,41,5.383,25.37,3.03,-41.64,-5.554,2.125,114.4,2.236,4.19,2.722,27.75,43.57,8.96,87.8,7.33,1.428,33.44,3.271,3.985,19.18,6.169,2.913,6.339,.714,1.208,2.475,2.201,1.056
101,2017,229,910,12.27,3.66,1.845,1.341,44.36,4.889,3.258,2.281,-58.1,-5.172,1.637,109.4,1.771,3.449,2.388,27.79,43.83,6.467,83.7,7.36,1.198,31.17,7.08,3.047,17.35,2.068,2.241,4.688,.707,1.047,2.294,.578,2.931
101,2017,229,920,12.28,2.085,1.113,1.042,46.03,4.109,2.586,.959,-58.36,-3.655,1.252,109.7,1.553,2.492,2.091,27.45,43.39,4.268,84.1,4.612,.98,29.5,25.69,2.426,13.79,1.694,1.584,2.839,.519,.712,1.662,.503,.622
101,2017,229,930,12.28,1.773,.933,4.34,48.35,4.948,2.21,.851,-60.9,-3.048,1.126,111.5,1.51,2.096,2.468,30.65,46.42,3.686,87.2,7.27,1.042,21.63,2.213,16.21,12.37,1.612,1.461,2.785,.456,.623,1.399,.479,.588
101,2017,229,940,12.28,2.439,.828,29.41,50.41,13.83,2.359,4.696,-60.09,-.399,1.097,113.1,1.508,1.88,1.895,34.16,49.42,3.554,90.1,4.728,1.071,8.71,11.11,7.21,11.08,1.565,1.404,2.699,.414,.57,1.252,.436,.573
101,2017,229,950,12.28,1.64,4.517,71.2,52.38,23.68,2.674,8.8,-58.37,2.635,1.101,115,1.543,2.468,3.368,38.28,51.32,3.497,92.9,8.03,1.129,5.164,54.88,45.69,10.59,1.657,1.429,2.756,.402,.57,1.226,.436,.596
101,2017,229,1000,12.28,1.778,.97,74.1,53.98,30.03,10.82,1.052,-52.75,2.607,1.349,116.5,1.562,4.091,3.974,42.99,45.17,3.644,95.4,11.94,1.203,5.115,79.8,72.8,11.03,18.77,1.515,2.893,.429,.598,1.285,.933,.725
101,2017,229,1010,12.28,2.2,3.853,48.24,54.97,37.91,2.037,1.106,-61.57,2.736,1.3,116.9,1.717,1.903,3.872,48.03,31.01,4.101,97.1,6.499,1.3,5.386,36.7,61.62,12.25,46.36,1.759,3.192,.436,.657,1.355,.555,.712
101,2017,229,1020,12.28,1.972,2.992,1.781,56.65,52.15,2.327,.846,-63.49,3.009,1.365,119.2,1.697,1.788,3.897,53.22,14.42,3.926,100.1,54.26,1.389,9.42,4.524,7.39,14.08,2.324,10.88,3.275,.436,.667,1.394,.548,.722
101,2017,229,1030,12.28,1.98,1.335,1.282,58.73,68.77,1.959,.849,-62.81,3.82,3.47,121.6,1.732,1.721,2.138,58.73,11.17,3.768,103.3,38.44,1.438,20.9,1.989,22.44,16.82,2.312,2.957,3.371,.436,.67,1.407,.511,.737
101,2017,229,1040,12.28,2.074,1.407,1.265,59.77,81,6.702,.854,-56.9,3.879,1.489,122.4,1.704,1.682,2.141,63.88,11.03,3.751,105.4,5.604,1.602,17.23,1.659,2.004,20.29,2.444,3.235,3.57,.436,.707,1.439,.565,.771
101,2017,229,1050,12.28,2.168,1.421,1.241,60.26,84.3,3.909,.886,-57.42,4.004,1.384,122.8,1.747,1.674,2.178,68.8,11.11,3.746,107,14.06,1.726,12.71,4.42,1.752,24.36,3.265,28.42,7.1,.444,9.43,1.463,3.136,.797
